/usr/local/lib/python3.10/dist-packages/torch/nn/modules/lazy.py:180: UserWarning: Lazy modules are a new feature under heavy development so changes to the API or functionality can happen at any moment.
  warnings.warn('Lazy modules are a new feature under heavy development '
Epoch 1120 [0.9s]: train==[0.01015=0.00456 + 0.00270 +0.00263 + 0.00000]
Epoch 1140 [0.7s]: train==[0.01171=0.00454 + 0.00270 +0.00263 + 0.00000]
Epoch 1160 [0.6s]: train==[0.01227=0.00452 + 0.00270 +0.00263 + 0.00000]
Epoch 1180 [0.6s]: train==[0.01007=0.00450 + 0.00269 +0.00262 + 0.00000]
Epoch 1200 [0.7s]: train==[0.01003=0.00447 + 0.00269 +0.00262 + 0.00000]
Epoch 1220 [0.6s]: train==[0.01219=0.00446 + 0.00269 +0.00262 + 0.00000]
Epoch 1240 [0.8s]: train==[0.00998=0.00444 + 0.00269 +0.00261 + 0.00000]
Epoch 1260 [0.6s]: train==[0.00995=0.00441 + 0.00268 +0.00261 + 0.00000]
Epoch 1280 [0.6s]: train==[0.01210=0.00439 + 0.00268 +0.00261 + 0.00000]
Epoch 1300 [0.8s]: train==[0.00989=0.00437 + 0.00268 +0.00260 + 0.00000]
Epoch 1320 [0.8s]: train==[0.00988=0.00436 + 0.00267 +0.00260 + 0.00000]
Epoch 1340 [0.8s]: train==[0.00984=0.00433 + 0.00267 +0.00260 + 0.00000]
Epoch 1360 [0.7s]: train==[0.00984=0.00434 + 0.00267 +0.00260 + 0.00000]
Epoch 1380 [0.6s]: train==[0.00981=0.00431 + 0.00267 +0.00259 + 0.00000]
Epoch 1400 [0.9s]: train==[0.01533=0.00429 + 0.00266 +0.00259 + 0.00000]
Epoch 1420 [0.8s]: train==[0.00976=0.00427 + 0.00266 +0.00259 + 0.00000]
Epoch 1440 [0.9s]: train==[0.00973=0.00424 + 0.00266 +0.00258 + 0.00000]
Epoch 1460 [0.6s]: train==[0.01322=0.00422 + 0.00266 +0.00258 + 0.00000]
Epoch 1480 [0.7s]: train==[0.00969=0.00421 + 0.00265 +0.00258 + 0.00000]
Epoch 1500 [0.7s]: train==[0.00967=0.00419 + 0.00265 +0.00258 + 0.00000]
Epoch 1520 [0.6s]: train==[0.00964=0.00417 + 0.00265 +0.00258 + 0.00000]
Epoch 1540 [0.5s]: train==[0.01180=0.00415 + 0.00265 +0.00257 + 0.00000]
Epoch 1560 [0.7s]: train==[0.00959=0.00414 + 0.00264 +0.00257 + 0.00000]
Epoch 1580 [0.6s]: train==[0.00958=0.00412 + 0.00264 +0.00257 + 0.00000]
Epoch 1600 [0.5s]: train==[0.00957=0.00412 + 0.00264 +0.00257 + 0.00000]
Epoch 1620 [0.6s]: train==[0.00954=0.00409 + 0.00264 +0.00256 + 0.00000]
Epoch 1640 [0.6s]: train==[0.00955=0.00411 + 0.00264 +0.00256 + 0.00000]
Epoch 1660 [0.8s]: train==[0.00950=0.00407 + 0.00263 +0.00256 + 0.00000]
Epoch 1680 [0.5s]: train==[0.00949=0.00406 + 0.00263 +0.00256 + 0.00000]
Epoch 1700 [0.5s]: train==[0.00946=0.00403 + 0.00263 +0.00256 + 0.00000]
Epoch 1720 [0.6s]: train==[0.01089=0.00402 + 0.00263 +0.00255 + 0.00000]
Epoch 1740 [0.5s]: train==[0.00944=0.00402 + 0.00263 +0.00255 + 0.00000]
Epoch 1760 [0.6s]: train==[0.00942=0.00400 + 0.00263 +0.00255 + 0.00000]
Epoch 1780 [0.7s]: train==[0.00939=0.00397 + 0.00262 +0.00255 + 0.00000]
Epoch 1800 [0.6s]: train==[0.01040=0.00396 + 0.00262 +0.00255 + 0.00000]
Epoch 1820 [0.5s]: train==[0.00936=0.00395 + 0.00262 +0.00255 + 0.00000]
Epoch 1840 [0.8s]: train==[0.00935=0.00394 + 0.00262 +0.00254 + 0.00000]
Epoch 1860 [0.5s]: train==[0.00933=0.00392 + 0.00262 +0.00254 + 0.00000]
Epoch 1880 [0.6s]: train==[0.00931=0.00391 + 0.00262 +0.00254 + 0.00000]
Epoch 1900 [0.5s]: train==[0.01148=0.00390 + 0.00261 +0.00254 + 0.00000]
Epoch 1920 [0.6s]: train==[0.00928=0.00388 + 0.00261 +0.00254 + 0.00000]
Epoch 1940 [0.5s]: train==[0.00926=0.00387 + 0.00261 +0.00254 + 0.00000]
Epoch 1960 [0.6s]: train==[0.00925=0.00386 + 0.00261 +0.00253 + 0.00000]
Epoch 1980 [0.7s]: train==[0.00923=0.00384 + 0.00261 +0.00253 + 0.00000]
Epoch 2000 [0.6s]: train==[0.00921=0.00383 + 0.00261 +0.00253 + 0.00000]
Epoch 2020 [0.5s]: train==[0.00921=0.00383 + 0.00261 +0.00253 + 0.00000]
Epoch 2040 [0.7s]: train==[0.00920=0.00382 + 0.00260 +0.00253 + 0.00000]
Epoch 2060 [0.5s]: train==[0.00918=0.00380 + 0.00260 +0.00253 + 0.00000]
Epoch 2080 [0.6s]: train==[0.00917=0.00380 + 0.00260 +0.00253 + 0.00000]
Epoch 2100 [0.5s]: train==[0.01259=0.00378 + 0.00260 +0.00252 + 0.00000]
Epoch 2120 [0.6s]: train==[0.01131=0.00376 + 0.00260 +0.00252 + 0.00000]
Epoch 2140 [0.5s]: train==[0.00913=0.00376 + 0.00260 +0.00252 + 0.00000]
Epoch 2160 [0.6s]: train==[0.00910=0.00374 + 0.00260 +0.00252 + 0.00000]
Epoch 2180 [0.5s]: train==[0.00909=0.00373 + 0.00260 +0.00252 + 0.00000]
Epoch 2200 [0.6s]: train==[0.00908=0.00371 + 0.00259 +0.00252 + 0.00000]
Epoch 2220 [0.5s]: train==[0.00907=0.00371 + 0.00259 +0.00252 + 0.00000]
Epoch 2240 [0.6s]: train==[0.01361=0.00369 + 0.00259 +0.00252 + 0.00000]
Epoch 2260 [0.5s]: train==[0.00904=0.00369 + 0.00259 +0.00251 + 0.00000]
Epoch 2280 [0.6s]: train==[0.00904=0.00369 + 0.00259 +0.00251 + 0.00000]
Epoch 2300 [0.5s]: train==[0.00901=0.00366 + 0.00259 +0.00251 + 0.00000]
Epoch 2320 [0.6s]: train==[0.00900=0.00365 + 0.00259 +0.00251 + 0.00000]
Epoch 2340 [0.5s]: train==[0.01122=0.00364 + 0.00259 +0.00251 + 0.00000]
Epoch 2360 [0.6s]: train==[0.01115=0.00363 + 0.00259 +0.00251 + 0.00000]
Epoch 2380 [0.5s]: train==[0.00896=0.00363 + 0.00258 +0.00251 + 0.00000]
